time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-09-09T21:14:42.770Z,46.9421667,-121.9711667,14.693,0.56,md,9,111,0.00282,0.13,uw,uw61076941,2015-09-11T19:25:12.860Z,"23km ENE of Eatonville, Washington",earthquake
2015-09-09T21:07:21.000Z,57.0876,-157.4081,9.7,2.6,ml,,,,0.49,ak,ak11697254,2015-09-10T05:09:51.935Z,"124km NE of Chignik Lake, Alaska",earthquake
2015-09-09T21:03:24.250Z,36.0048,70.4766,107.11,5.4,mb,,46,1.121,0.94,us,us20003hmu,2015-09-10T22:00:38.040Z,"26km W of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake
2015-09-09T20:56:30.150Z,33.7713333,-116.1663333,5.258,0.75,ml,17,117,0.0525,0.14,ci,ci37240279,2015-09-10T20:48:41.248Z,"7km NE of Indio, California",earthquake
2015-09-09T20:27:19.630Z,38.8330002,-122.7988358,2.66,1.81,md,32,55,0.008553,0.04,nc,nc72522916,2015-09-09T20:28:53.670Z,"6km W of Cobb, California",earthquake
2015-09-09T20:27:00.490Z,35.254,-118.6003333,6.622,1.22,ml,12,81,0.1515,0.25,ci,ci37240223,2015-09-09T20:48:29.288Z,"19km NW of Tehachapi, California",earthquake
2015-09-09T20:23:15.000Z,36.7568333,-121.6,0.02,1.23,md,18,147,0.02888,0.09,nc,nc72522911,2015-09-10T20:54:00.447Z,"1km N of Quarry near Salinas, CA",quarry blast
2015-09-09T20:06:01.490Z,45.07,-111.73,3.5,0.82,md,4,172,0.274,0.06,mb,mb80097389,2015-09-10T20:47:32.565Z,"30km SE of Virginia City, Montana",quarry blast
2015-09-09T20:00:37.110Z,47.1608333,-121.8058333,0.02,0.82,md,6,148,0.04274,0.06,uw,uw61076891,2015-09-11T19:23:08.150Z,"14km ESE of Enumclaw, Washington",explosion
2015-09-09T19:54:39.230Z,34.8418333,-118.7701667,0.015,1.06,ml,9,118,0.06478,0.3,ci,ci37240183,2015-09-10T20:48:29.678Z,"9km E of Lebec, California",quarry blast
2015-09-09T19:50:08.890Z,32.9161667,-116.32,6.057,1.04,ml,34,86,0.05698,0.21,ci,ci37240175,2015-09-10T20:46:32.728Z,"22km ENE of Pine Valley, California",earthquake
2015-09-09T19:46:53.220Z,33.8791667,-117.4995,0.011,0.85,ml,29,86,0.07647,0.21,ci,ci37240167,2015-09-10T20:46:15.727Z,"2km E of Home Gardens, California",quarry blast
2015-09-09T19:37:15.570Z,36.3011667,-89.517,8.65,1.35,md,15,85,0.0442,0.05,nm,nm60089292,2015-09-10T20:45:22.981Z,"4km NNW of Ridgely, Tennessee",earthquake
2015-09-09T19:28:50.700Z,33.6931667,-117.2203333,1.914,0.82,ml,18,86,0.09523,0.21,ci,ci37240135,2015-09-10T20:46:06.483Z,"8km WSW of Menifee, California",earthquake
2015-09-09T19:22:25.700Z,17.9382,-66.9186,10,2.1,Md,5,216,0.05210229,0.05,pr,pr15252013,2015-09-09T23:40:56.150Z,"3km SSW of Guanica, Puerto Rico",earthquake
2015-09-09T19:21:22.900Z,37.5363333,-118.8665,8.33,0.82,md,18,153,0.06128,0.02,nc,nc72522901,2015-09-09T20:20:07.230Z,"15km SE of Mammoth Lakes, California",earthquake
2015-09-09T19:17:50.000Z,45.756,-76.333,18,3.7,mb_lg,,,,0.83,us,us20003hns,2015-09-11T11:52:17.914Z,"20km NE of Shawville, Canada",earthquake
2015-09-09T19:16:27.880Z,45.888,-112.0203333,-2,0.1,md,4,218,0.111,0.03,mb,mb80097384,2015-09-10T15:22:13.980Z,"6km ENE of Whitehall, Montana",quarry blast
2015-09-09T19:03:13.010Z,46.0178333,-112.482,-2,1.98,ml,8,141,0.197,0.12,mb,mb80097274,2015-09-09T20:04:54.940Z,"4km ENE of Butte, Montana",quarry blast
2015-09-09T19:00:04.304Z,38.6632,-118.7908,10.5386,0.74,ml,9,124.94,0.213,0.0933,nn,nn00509852,2015-09-09T19:18:07.054Z,"21km NW of Hawthorne, Nevada",earthquake
2015-09-09T18:58:35.300Z,19.5245,-155.7078333,10.827,1.66,ml,28,106,0.02064,0.14,hv,hv61033566,2015-09-10T23:13:16.350Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2015-09-09T18:54:50.940Z,35.4918333,-120.7558333,3.57,0.94,md,22,70,0.1066,0.05,nc,nc72522896,2015-09-09T21:46:22.870Z,"7km W of Atascadero, California",earthquake
2015-09-09T18:50:19.381Z,41.8782,-119.6332,10.2681,2.78,ml,6,100.01,0.142,0.1751,nn,nn00509849,2015-09-11T18:45:34.900Z,"69km ESE of Lakeview, Oregon",earthquake
2015-09-09T18:34:37.510Z,18.6406,145.6191,215.29,4.6,mb,,98,2.288,0.96,us,us20003hkx,2015-09-10T02:37:16.849Z,"14km SSW of Agrihan, Northern Mariana Islands",earthquake
2015-09-09T18:28:53.950Z,36.3008333,-89.4563333,5.24,1.93,md,13,67,0.005821,0.02,nm,nm60089287,2015-09-09T21:43:32.950Z,"5km NE of Ridgely, Tennessee",earthquake
2015-09-09T18:28:13.080Z,36.091,-89.7605,10.93,2.06,md,25,37,0.05551,0.05,nm,nm60012608,2015-09-10T00:23:33.013Z,"6km E of Steele, Missouri",earthquake
2015-09-09T18:20:56.340Z,39.7386667,-111.2333333,-2.17,1.3,md,9,108,0.101,0.1,uu,uu60122687,2015-09-09T19:10:51.310Z,"21km NE of Fairview, Utah",earthquake
2015-09-09T18:17:41.970Z,38.8146667,-122.8249969,2.84,0.56,md,8,75,0.006648,0.01,nc,nc72522881,2015-09-09T18:19:17.700Z,"7km NW of The Geysers, California",earthquake
2015-09-09T18:16:07.990Z,33.4861667,-116.5476667,13.141,1.45,ml,45,69,0.04636,0.21,ci,ci37240119,2015-09-09T18:37:44.350Z,"14km ESE of Anza, California",earthquake
2015-09-09T18:14:05.060Z,19.4723333,-155.6865,10.998,1.42,md,37,55,0.03532,0.13,hv,hv61033541,2015-09-10T20:53:28.272Z,"18km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-09-09T18:07:01.070Z,33.314,-116.3251667,11.285,1.07,ml,35,98,0.08957,0.23,ci,ci37240103,2015-09-09T18:37:52.960Z,"8km NE of Borrego Springs, California",earthquake
2015-09-09T18:00:10.000Z,-32.984,-70.477,15.1,3.9,ml,,,,1.79,us,us20003hkr,2015-09-10T02:58:48.997Z,"20km SE of Los Andes, Chile",earthquake
2015-09-09T17:41:00.000Z,64.689,-149.1119,13.6,0.9,ml,,,,0.3,ak,ak11696971,2015-09-09T18:09:58.577Z,"12km N of North Nenana, Alaska",earthquake
2015-09-09T17:30:43.590Z,46.2295,-122.3375,15.291,-0.11,md,8,161,0.03468,0.1,uw,uw61076821,2015-09-11T18:37:48.760Z,"36km NNE of Amboy, Washington",earthquake
2015-09-09T17:01:13.320Z,40.8726654,-74.44767,0.04,1.83,ml,22,116,0.2022,1.32,ld,ld60101626,2015-09-09T17:10:46.580Z,"2km NW of Parsippany, New Jersey",earthquake
2015-09-09T16:57:02.060Z,37.4791667,-118.6298333,9.5,0.58,md,16,75,0.03606,0.03,nc,nc72522866,2015-09-12T01:41:19.220Z,"20km NW of West Bishop, California",earthquake
2015-09-09T16:48:53.130Z,38.8354988,-122.800499,2.86,0.46,md,7,121,0.008447,0.01,nc,nc72522851,2015-09-09T16:50:29.090Z,"6km WNW of Cobb, California",earthquake
2015-09-09T16:39:07.228Z,41.8823,-119.634,10.5636,1.53,ml,5,178.56,0.139,0.143,nn,nn00509830,2015-09-11T18:35:42.650Z,"71km ESE of Lakeview, Oregon",earthquake
2015-09-09T16:29:25.000Z,64.6597,-150.1769,18.9,0.6,ml,,,,0.84,ak,ak11696966,2015-09-09T19:11:03.736Z,"43km SSE of Manley Hot Springs, Alaska",earthquake
2015-09-09T16:26:21.800Z,37.9051667,-120.5183333,0.02,2.06,md,10,89,0.1068,0.15,nc,nc72522846,2015-09-10T22:28:00.820Z,"1km N of Quarry near Chinese Camp, CA",quarry blast
2015-09-09T16:09:49.500Z,37.5596667,-118.8596667,6.98,1.19,md,29,91,0.03883,0.03,nc,nc72522826,2015-09-09T20:31:10.920Z,"13km SE of Mammoth Lakes, California",earthquake
2015-09-09T15:59:32.730Z,34.5943333,-116.6105,4.221,1.38,ml,23,58,0.0507,0.21,ci,ci37240031,2015-09-09T17:42:57.980Z,"37km ENE of Lucerne Valley, California",earthquake
2015-09-09T15:55:28.300Z,19.4195,-155.6288333,2.84,1.98,ml,25,85,0.01671,0.13,hv,hv61033441,2015-09-09T21:51:22.730Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-09-09T15:44:50.820Z,33.6763333,-116.7651667,15.149,0.65,ml,28,58,0.05491,0.19,ci,ci37240015,2015-09-09T17:42:04.958Z,"8km SSW of Idyllwild, California",earthquake
2015-09-09T15:44:03.080Z,33.6863333,-116.762,16.109,0.62,ml,21,128,0.04694,0.08,ci,ci37240007,2015-09-10T20:49:53.530Z,"7km SW of Idyllwild, California",earthquake
2015-09-09T15:35:03.670Z,37.8635,-122.2526667,5.56,0.71,md,17,78,0.01198,0.03,nc,nc72522801,2015-09-10T00:10:16.450Z,"1km ESE of Berkeley, California",earthquake
2015-09-09T15:24:33.860Z,44.7446667,-111.1536667,12.23,0.37,md,8,89,0.031,0.17,uu,uu60122672,2015-09-09T19:02:35.600Z,"9km NNW of West Yellowstone, Montana",earthquake
2015-09-09T15:23:33.798Z,36.4017,-117.1361,8.4813,0.48,ml,12,178.31,0.271,0.1195,nn,nn00509823,2015-09-09T18:44:11.297Z,"65km SSW of Beatty, Nevada",earthquake
2015-09-09T15:15:25.000Z,63.2541,-151.1367,6.1,1.2,ml,,,,0.65,ak,ak11696929,2015-09-09T15:28:58.812Z,"110km W of Cantwell, Alaska",earthquake
2015-09-09T15:10:32.730Z,-18.017,-178.4364,575.59,4.4,mb,,74,3.354,0.83,us,us20003hj6,2015-09-09T23:12:59.115Z,"291km SE of Lambasa, Fiji",earthquake
2015-09-09T14:58:04.000Z,64.6533,-148.0105,5.1,1.6,ml,,,,0.78,ak,ak11696926,2015-09-09T15:28:57.832Z,"21km S of Ester, Alaska",earthquake
2015-09-09T14:54:46.024Z,37.434,-115.9599,4.774,0.09,ml,5,297.19,0.264,0.0849,nn,nn00510025,2015-09-10T21:11:44.672Z,"70km W of Alamo, Nevada",earthquake
2015-09-09T14:46:18.180Z,34.0435,-117.2335,16.194,0.73,ml,20,93,0.128,0.15,ci,ci37239991,2015-09-10T00:12:22.806Z,"3km ESE of Loma Linda, California",earthquake
2015-09-09T14:33:40.500Z,18.5102,-65.0842,30,2.6,Md,6,176.4,0.19942599,0.14,pr,pr15252012,2015-09-09T22:36:29.493Z,"24km NW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-09-09T14:30:22.750Z,33.2725,-116.6236667,17.487,0.79,ml,20,58,0.07578,0.16,ci,ci37239983,2015-09-09T15:13:53.490Z,"1km SE of Warner Springs, California",earthquake
2015-09-09T14:28:28.900Z,33.3461667,-116.3073333,11.72,2.04,ml,67,49,0.05369,0.15,ci,ci37239975,2015-09-10T00:06:46.830Z,"12km NNE of Borrego Springs, California",earthquake
2015-09-09T13:46:41.000Z,57.1173,-157.1085,19.6,2.9,ml,,,,0.79,ak,ak11696858,2015-09-09T21:49:23.932Z,"139km NE of Chignik Lake, Alaska",earthquake
2015-09-09T13:45:48.710Z,38.7518333,-122.718,2.35,0.41,md,15,118,0.01112,0.07,nc,nc72522786,2015-09-10T20:53:40.809Z,"4km SE of The Geysers, California",earthquake
2015-09-09T13:45:00.220Z,38.7885017,-122.746666,1.98,0.42,md,5,128,0.009381,0.01,nc,nc72522781,2015-09-09T13:46:37.810Z,"1km NE of The Geysers, California",earthquake
2015-09-09T13:44:11.550Z,44.6448333,-112.5013333,6.9,2.33,ml,32,74,0.092,0.2,mb,mb80097219,2015-09-09T14:18:43.910Z,"7km E of Lima, Montana",earthquake
2015-09-09T13:41:48.725Z,41.8433,-119.6404,5.675,1.02,ml,5,225.83,0.16,0.147,nn,nn00509994,2015-09-10T20:52:33.394Z,"69km ESE of Lakeview, Oregon",earthquake
2015-09-09T13:30:16.768Z,37.1767,-117.4156,12.3702,0.91,ml,10,154.05,0.192,0.1524,nn,nn00509813,2015-09-09T18:37:49.027Z,"61km SSW of Goldfield, Nevada",earthquake
2015-09-09T13:27:17.000Z,53.4441,-165.8317,20.9,2.4,ml,,,,0.12,ak,ak11696855,2015-09-09T19:11:02.657Z,"66km SE of Unalaska, Alaska",earthquake
2015-09-09T13:24:29.450Z,33.5988333,-116.8121667,9.618,0.55,ml,20,79,0.04045,0.08,ci,ci37239943,2015-09-09T15:14:11.290Z,"14km WNW of Anza, California",earthquake
2015-09-09T13:22:51.720Z,38.8216667,-122.8248367,2.97,0.88,md,13,70,0.008093,0.02,nc,nc72522776,2015-09-09T13:24:27.620Z,"7km NW of The Geysers, California",earthquake
2015-09-09T13:22:38.000Z,58.6249,-153.8596,99.5,2.2,ml,,,,0.7,ak,ak11696852,2015-09-09T13:53:14.118Z,"120km NW of Kodiak Station, Alaska",earthquake
2015-09-09T13:21:08.240Z,44.6426667,-112.4856667,6.5,1.29,ml,6,148,0.082,0.03,mb,mb80097214,2015-09-09T14:30:56.730Z,"8km E of Lima, Montana",earthquake
2015-09-09T13:02:29.700Z,38.7713318,-122.7088318,1.75,0.59,md,8,125,0.00685,0.05,nc,nc72522771,2015-09-09T13:04:02.450Z,"4km E of The Geysers, California",earthquake
2015-09-09T12:57:11.030Z,44.69,-112.4305,6.5,1.1,md,10,69,0.1,0.06,mb,mb80097254,2015-09-09T17:29:26.350Z,"14km ENE of Lima, Montana",earthquake
2015-09-09T12:41:46.780Z,2.329,96.3529,26.43,5,mb,,135,1.59,1.02,us,us20003hit,2015-09-09T20:44:19.448Z,"17km S of Sinabang, Indonesia",earthquake
2015-09-09T12:09:28.010Z,34.1543333,-117.5888333,11.101,0.52,ml,16,73,0.0904,0.11,ci,ci37239927,2015-09-09T23:58:36.784Z,"4km NNW of Rancho Cucamonga, California",earthquake
2015-09-09T12:07:35.050Z,38.7854996,-122.7353363,2.23,1.26,md,23,56,0.002506,0.03,nc,nc72522756,2015-09-09T12:09:07.110Z,"2km ENE of The Geysers, California",earthquake
2015-09-09T12:01:46.850Z,-56.1818,-27.533,99.18,4.9,mb,,57,5.466,0.61,us,us20003hir,2015-09-09T20:04:26.993Z,"61km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-09-09T11:55:02.720Z,32.9905,-116.2303333,6.406,1.64,ml,42,37,0.07674,0.25,ci,ci37239919,2015-09-09T12:52:41.054Z,"19km SSW of Ocotillo Wells, California",earthquake
2015-09-09T11:52:09.000Z,44.644,-112.4936667,6.15,2.86,ml,42,52,0.087,0.27,mb,mb80097209,2015-09-09T19:54:55.655Z,"7km E of Lima, Montana",earthquake
2015-09-09T11:48:49.000Z,60.514,-142.9808,0,0.9,ml,,,,0.4,ak,ak11696815,2015-09-09T12:20:07.114Z,"58km NNW of Cape Yakataga, Alaska",earthquake
2015-09-09T11:47:40.550Z,34.0353333,-116.7333333,10.667,0.93,ml,31,62,0.06182,0.17,ci,ci37239911,2015-09-09T12:53:48.160Z,"14km NNE of Cabazon, California",earthquake
2015-09-09T11:46:50.579Z,38.6546,-118.7953,7.1162,1.85,ml,18,76.94,0.199,0.1317,nn,nn00509811,2015-09-09T18:28:18.842Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-09T11:45:50.900Z,19.3985,-66.3591,75,3.2,Md,6,295.2,0.92975632,0.11,pr,pr15252011,2015-09-09T19:48:33.694Z,"103km N of Brenas, Puerto Rico",earthquake
2015-09-09T11:43:15.110Z,38.7845001,-122.7343369,2.66,0.58,md,10,74,0.002253,0.01,nc,nc72522746,2015-09-09T11:44:46.890Z,"2km ENE of The Geysers, California",earthquake
2015-09-09T11:31:16.350Z,43.3498333,-110.7316667,6.81,1.22,ml,8,104,0.089,0.14,mb,mb80097199,2015-09-09T15:28:32.970Z,"8km NNE of Hoback, Wyoming",earthquake
2015-09-09T11:30:39.000Z,60.9395,-152.2561,11.5,0.8,ml,,,,0.55,ak,ak11696812,2015-09-09T18:28:37.358Z,"57km NNE of Redoubt Volcano, Alaska",earthquake
2015-09-09T11:24:20.000Z,57.0203,-157.3124,33.5,3.4,ml,,,,0.94,ak,ak11696808,2015-09-09T19:27:06.229Z,"123km NE of Chignik Lake, Alaska",earthquake
2015-09-09T11:22:21.880Z,46.7676667,-121.9633333,1.237,0.22,md,7,219,0.09786,0.1,uw,uw61076631,2015-09-11T18:32:24.550Z,"25km ESE of Eatonville, Washington",earthquake
2015-09-09T11:12:24.000Z,63.9609,-148.7845,115.5,1.6,ml,,,,0.34,ak,ak11696802,2015-09-09T11:44:13.424Z,"14km NE of Healy, Alaska",earthquake
2015-09-09T11:08:04.930Z,44.6376667,-111.0765,7.77,0.95,md,15,93,0.036,0.16,uu,uu60122652,2015-09-09T17:07:08.620Z,"3km SE of West Yellowstone, Montana",earthquake
2015-09-09T11:07:43.000Z,60.204,-141.2262,0.4,1.5,ml,,,,0.78,ak,ak11696801,2015-09-09T11:24:36.206Z,"68km ENE of Cape Yakataga, Alaska",earthquake
2015-09-09T11:01:41.000Z,63.0613,-151.5398,0.2,1.6,ml,,,,0.54,ak,ak11696799,2015-09-09T11:24:35.576Z,"110km NW of Talkeetna, Alaska",earthquake
2015-09-09T10:57:07.020Z,38.7879982,-122.7496643,1.24,0.53,md,9,97,0.01117,0.03,nc,nc72522736,2015-09-09T10:58:42.540Z,"1km NNE of The Geysers, California",earthquake
2015-09-09T10:56:58.159Z,36.3451,-116.2534,14.9593,0.76,ml,13,196.4,0.349,0.1115,nn,nn00509809,2015-09-09T18:12:35.496Z,"28km WNW of Pahrump, Nevada",earthquake
2015-09-09T10:53:45.770Z,33.18,-115.6601667,2.942,1.07,ml,14,60,0.03168,0.19,ci,ci37239903,2015-09-09T23:55:17.053Z,"15km WSW of Niland, California",earthquake
2015-09-09T10:37:01.000Z,53.7255,-166.1485,72.3,1.6,ml,,,,0.21,ak,ak11696798,2015-09-09T18:09:57.047Z,"30km ESE of Unalaska, Alaska",earthquake
2015-09-09T10:20:53.250Z,35.9693333,-117.88,4.663,0.34,ml,19,52,0.03924,0.09,ci,ci37239895,2015-09-09T23:50:38.069Z,"4km NNE of Little Lake, California",earthquake
2015-09-09T10:16:25.550Z,33.7601667,-116.1635,6.581,0.95,ml,31,71,0.06057,0.17,ci,ci37239887,2015-09-09T12:53:54.560Z,"6km NE of Indio, California",earthquake
2015-09-09T10:01:55.780Z,19.4401667,-155.6231667,2.572,1.34,md,24,144,0.0225,0.16,hv,hv61033351,2015-09-09T16:28:15.480Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-09-09T09:59:39.306Z,41.8971,-119.6351,7.702,0.55,ml,6,205.33,0.131,0.2348,nn,nn00509967,2015-09-10T20:50:32.456Z,"67km ESE of Lakeview, Oregon",earthquake
2015-09-09T09:59:10.760Z,37.5531667,-118.8346667,6.5,0.23,md,8,307,0.03706,0.03,nc,nc72522731,2015-09-09T17:25:10.930Z,"16km SE of Mammoth Lakes, California",earthquake
2015-09-09T09:54:31.390Z,38.8176651,-122.8223343,3.65,0.64,md,10,88,0.01028,0.02,nc,nc72522726,2015-09-09T09:56:08.040Z,"7km NW of The Geysers, California",earthquake
2015-09-09T09:50:12.360Z,37.4623333,-121.7598333,3.78,1.04,md,20,79,0.06056,0.03,nc,nc72522721,2015-09-09T20:27:09.130Z,"10km NNE of East Foothills, California",earthquake
2015-09-09T09:35:14.090Z,33.4728333,-116.5671667,10.028,0.35,ml,19,135,0.03651,0.14,ci,ci37239879,2015-09-09T12:53:33.768Z,"13km SE of Anza, California",earthquake
2015-09-09T09:31:49.070Z,33.7051667,-117.5211667,7.818,1.1,ml,18,93,0.07984,0.16,ci,ci37239871,2015-09-09T12:53:36.480Z,"8km NE of Trabuco Canyon, California",earthquake
2015-09-09T09:27:29.000Z,60.3812,-152.9191,0,1.9,ml,,,,0.8,ak,ak11696766,2015-09-09T09:52:31.106Z,"15km SW of Redoubt Volcano, Alaska",earthquake
2015-09-09T09:18:11.760Z,38.6573,-118.7859,11.0877,1.01,ml,8,153.08,0.208,0.0905,nn,nn00509922,2015-09-10T00:43:14.372Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-09T09:16:46.720Z,33.4896667,-116.749,10.891,0.08,ml,15,91,0.06855,0.15,ci,ci37239863,2015-09-09T12:53:39.551Z,"10km SW of Anza, California",earthquake
2015-09-09T09:15:49.336Z,41.8756,-119.6244,8.7615,1.93,ml,5,179.5,0.149,0.1853,nn,nn00509807,2015-09-11T18:30:48.000Z,"68km ESE of Lakeview, Oregon",earthquake
2015-09-09T09:10:44.782Z,37.4648,-115.9618,4.1589,0.41,ml,8,163.03,0.291,0.164,nn,nn00509806,2015-09-09T19:33:38.979Z,"71km W of Alamo, Nevada",earthquake
2015-09-09T09:10:28.570Z,33.9543333,-116.7331667,19.564,0.99,ml,32,66,0.05858,0.17,ci,ci37239855,2015-09-09T12:55:08.160Z,"6km NE of Cabazon, California",earthquake
2015-09-09T09:01:03.400Z,19.0715,-64.7543,50,3.3,Md,8,255.6,0.52461613,0.25,pr,pr15252010,2015-09-09T17:03:45.871Z,"73km N of Road Town, British Virgin Islands",earthquake
2015-09-09T09:00:49.900Z,36.8672,-115.9054,6.3256,-0.21,ml,5,240.84,0.095,0.0954,nn,nn00509871,2015-09-09T20:59:52.841Z,"73km N of Pahrump, Nevada",earthquake
2015-09-09T08:52:29.700Z,18.5949,-65.7395,19,3,Md,5,252,0.34046149,0.3,pr,pr15252009,2015-09-09T16:55:41.823Z,"21km NNE of Vieques, Puerto Rico",earthquake
2015-09-09T08:46:55.000Z,64.6861,-146.4213,10.8,0.6,ml,,,,0.34,ak,ak11696762,2015-09-09T09:15:03.647Z,"29km NE of Salcha, Alaska",earthquake
2015-09-09T08:46:14.590Z,36.4318333,-89.5435,9.17,1.3,md,16,82,0.04293,0.03,nm,nm60089252,2015-09-09T17:05:18.210Z,"8km NW of Tiptonville, Tennessee",earthquake
2015-09-09T08:38:58.647Z,37.173,-117.415,11.718,0.35,ml,11,152.79,0.194,0.1543,nn,nn00509869,2015-09-10T20:52:38.615Z,"61km SSW of Goldfield, Nevada",earthquake
2015-09-09T08:34:28.330Z,38.6526,-118.7923,10.7651,0.93,ml,9,154.41,0.213,0.1021,nn,nn00509804,2015-09-09T17:59:55.327Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-09T08:32:02.830Z,36.1158333,-117.8601667,2.726,1.03,ml,14,91,0.004714,0.19,ci,ci37239847,2015-09-10T00:40:06.743Z,"11km NE of Coso Junction, California",earthquake
2015-09-09T08:27:14.590Z,47.3121667,-113.5605,15.67,0.93,ml,18,144,0.084,0.13,mb,mb80097189,2015-09-09T15:41:40.880Z,"15km NNW of Seeley Lake, Montana",earthquake
2015-09-09T08:09:26.420Z,35.7603333,-120.3076667,10.23,0.71,md,39,53,0.02912,0.04,nc,nc72522661,2015-09-09T18:52:19.879Z,"13km NNE of Shandon, California",earthquake
2015-09-09T08:08:10.600Z,19.1322,-64.775,48,2.3,Md,3,280.8,0.57941336,0.18,pr,pr15252008,2015-09-09T11:47:47.491Z,"80km NNW of Road Town, British Virgin Islands",earthquake
2015-09-09T07:47:24.670Z,37.3001667,-97.6133333,5.58,1.96,ml,17,180,0.0324,0.04,ismpkansas,ismpkansas70134303,2015-09-09T17:03:02.340Z,"10km SSE of Conway Springs, Kansas",earthquake
2015-09-09T07:47:04.000Z,64.8262,-149.0386,25.1,0.8,ml,,,,0.66,ak,ak11696760,2015-09-09T08:13:08.980Z,"27km N of North Nenana, Alaska",earthquake
2015-09-09T07:45:04.000Z,65.7091,-151.7325,0,1.3,ml,,,,0.58,ak,ak11696759,2015-09-09T08:13:10.235Z,"62km NNE of Tanana, Alaska",earthquake
2015-09-09T07:39:38.000Z,60.5066,-142.9979,7.8,1.8,ml,,,,0.63,ak,ak11696755,2015-09-09T08:13:09.572Z,"58km NNW of Cape Yakataga, Alaska",earthquake
2015-09-09T07:35:21.849Z,38.6551,-118.8027,7.4393,1.35,ml,13,99.58,0.2,0.1341,nn,nn00509802,2015-09-09T17:56:44.330Z,"21km NW of Hawthorne, Nevada",earthquake
2015-09-09T07:35:16.300Z,19.1396,-64.7723,39,3.2,Md,9,262.8,0.58300662,0.28,pr,pr15252007,2015-09-09T15:37:56.726Z,"81km NNW of Road Town, British Virgin Islands",earthquake
2015-09-09T07:35:14.380Z,36.3348333,-121.8865,9.33,1.43,md,22,244,0.1432,0.08,nc,nc72522651,2015-09-10T22:02:26.020Z,"21km SSW of Carmel Valley Village, California",earthquake
2015-09-09T07:30:16.010Z,46.669,-112.8588333,5.96,0.89,ml,14,73,0.291,0.18,mb,mb80097264,2015-09-09T17:58:23.010Z,"31km NNW of Deer Lodge, Montana",earthquake
2015-09-09T07:30:06.920Z,38.8396683,-122.8371658,2.7,0.43,md,7,140,0.001697,0.02,nc,nc72522646,2015-09-09T07:31:42.020Z,"9km NW of The Geysers, California",earthquake
2015-09-09T07:26:42.129Z,38.4338,-118.3581,2.0086,1.63,ml,5,76.64,0.017,0.1126,nn,nn00509801,2015-09-09T17:44:14.811Z,"25km ESE of Hawthorne, Nevada",earthquake
2015-09-09T07:26:15.000Z,36.1168333,-117.8578333,3.35,0.2,ml,11,206,0.002587,0.09,ci,ci37239839,2015-09-09T19:52:36.319Z,"11km NE of Coso Junction, California",earthquake
2015-09-09T07:19:11.470Z,35.4901667,-120.7561667,4.33,1.22,md,55,46,0.1052,0.06,nc,nc72522636,2015-09-09T17:10:12.470Z,"7km W of Atascadero, California",earthquake
2015-09-09T07:14:49.020Z,38.8123333,-122.8278333,3.13,1.59,md,52,35,0.003616,0.05,nc,nc72522626,2015-09-10T22:03:26.312Z,"7km WNW of The Geysers, California",earthquake
2015-09-09T07:14:10.340Z,37.5971667,-118.7843333,7.36,0.54,md,14,177,0.03627,0.05,nc,nc72522631,2015-09-09T17:19:09.590Z,"17km ESE of Mammoth Lakes, California",earthquake
2015-09-09T07:12:47.580Z,37.7445,-115.1229,7.9779,1.72,ml,6,136.28,0.343,0.0881,nn,nn00509800,2015-09-09T17:31:46.345Z,"42km N of Alamo, Nevada",earthquake
2015-09-09T07:05:44.580Z,-49.533,-116.3158,10,5.4,ms_20,,75,35.367,0.96,us,us20003hme,2015-09-09T22:09:49.190Z,"Southern East Pacific Rise",earthquake
2015-09-09T07:05:00.927Z,38.6595,-118.7906,8.2509,1.2,ml,11,113.01,0.203,0.1172,nn,nn00509799,2015-09-09T17:22:04.362Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-09T07:02:37.360Z,44.3288333,-114.0465,10.14,2.45,ml,22,68,0.586,0.25,mb,mb80097179,2015-09-09T14:42:45.650Z,"24km SE of Challis, Idaho",earthquake
2015-09-09T07:00:43.400Z,17.604,-67.7201,30,3,Md,9,298.8,0.7051775,0.3,pr,pr15252006,2015-09-09T15:03:13.351Z,"70km SW of Pole Ojea, Puerto Rico",earthquake
2015-09-09T06:57:33.000Z,63.1063,-150.5639,120.1,1.3,ml,,,,0.17,ak,ak11696751,2015-09-09T07:17:22.858Z,"87km WSW of Cantwell, Alaska",earthquake
2015-09-09T06:41:03.440Z,33.1546667,-116.44,12.769,0.84,ml,28,63,0.1148,0.22,ci,ci37239831,2015-09-09T12:54:18.560Z,"13km SSW of Borrego Springs, California",earthquake
2015-09-09T06:40:58.890Z,38.8170013,-122.8213348,4.05,0.43,md,10,117,0.01087,0.02,nc,nc72522611,2015-09-09T06:42:31.620Z,"7km NW of The Geysers, California",earthquake
