"20140517","ATL","SLN",1,4
"20140517","NYN","WAS",5,2
"20140518","TBA","ANA",2,6
"20140518","DET","BOS",6,2
"20140518","OAK","CLE",13,3
"20140518","CHA","HOU",2,8
"20140518","BAL","KCA",6,8
"20140518","SEA","MIN",6,2
"20140518","PIT","NYA",3,4
"20140518","PIT","NYA",5,3
"20140518","TOR","TEX",2,6
"20140518","LAN","ARI",3,5
"20140518","MIL","CHN",2,4
"20140518","SDN","COL",6,8
"20140518","CIN","PHI",3,8
"20140518","MIA","SFN",1,4
"20140518","ATL","SLN",6,5
"20140518","NYN","WAS",3,6
"20140519","HOU","ANA",5,2
"20140519","DET","CLE",4,5
"20140519","CHA","KCA",7,6
"20140519","MIL","ATL",3,9
"20140519","CIN","WAS",4,3
"20140520","HOU","ANA",3,9
"20140520","TOR","BOS",7,4
"20140520","DET","CLE",2,6
"20140520","CHA","KCA",7,6
"20140520","OAK","TBA",3,0
"20140520","SEA","TEX",6,2
"20140520","MIL","ATL",0,5
"20140520","NYA","CHN",1,6
"20140520","SFN","COL",4,5
"20140520","PHI","MIA",6,5
"20140520","LAN","NYN",9,4
"20140520","BAL","PIT",9,2
"20140520","MIN","SDN",5,3
"20140520","ARI","SLN",0,5
"20140520","CIN","WAS",4,9
"20140521","HOU","ANA",1,2
"20140521","TOR","BOS",6,4
"20140521","DET","CLE",10,11
"20140521","CHA","KCA",1,3
"20140521","OAK","TBA",3,2
"20140521","SEA","TEX",3,4
"20140521","MIL","ATL",6,1
"20140521","NYA","CHN",4,2
"20140521","SFN","COL",5,1
"20140521","PHI","MIA",5,14
"20140521","LAN","NYN",4,3
"20140521","BAL","PIT",8,9
"20140521","MIN","SDN",2,0
"20140521","ARI","SLN",2,3
"20140521","CIN","WAS",2,1
"20140522","CLE","BAL",8,7
"20140522","TOR","BOS",7,2
"20140522","NYA","CHA",2,3
"20140522","TEX","DET",9,2
"20140522","HOU","SEA",1,3
"20140522","OAK","TBA",2,5
"20140522","MIL","ATL",4,5
"20140522","SFN","COL",4,2
"20140522","PHI","MIA",3,4
"20140522","LAN","NYN",3,5
"20140522","WAS","PIT",1,3
"20140522","CHN","SDN",5,1
"20140522","ARI","SLN",2,4
"20140523","KCA","ANA",1,6
"20140523","CLE","BAL",4,8
"20140523","NYA","CHA",5,6
"20140523","TEX","DET",2,7
"20140523","HOU","SEA",1,6
"20140523","BOS","TBA",0,1
"20140523","OAK","TOR",2,3
"20140523","COL","ATL",2,3
"20140523","SLN","CIN",3,5
"20140523","MIL","MIA",9,5
"20140523","LAN","PHI",2,0
"20140523","WAS","PIT",3,4
"20140523","CHN","SDN",1,11
"20140523","MIN","SFN",2,6
"20140524","KCA","ANA",7,4
"20140524","CLE","BAL",9,0
"20140524","NYA","CHA",4,3
"20140524","TEX","DET",12,2
"20140524","HOU","SEA",9,4
"20140524","BOS","TBA",5,6
"20140524","OAK","TOR",2,5
"20140524","COL","ATL",3,1
"20140524","SLN","CIN",6,3
"20140524","MIL","MIA",1,2
"20140524","ARI","NYN",3,2
"20140524","LAN","PHI",3,5
"20140524","WAS","PIT",2,3
"20140524","CHN","SDN",3,2
"20140524","MIN","SFN",1,2
"20140525","KCA","ANA",3,4
"20140525","CLE","BAL",2,4
"20140525","NYA","CHA",7,1
"20140525","TEX","DET",12,4
"20140525","HOU","SEA",4,1
"20140525","BOS","TBA",5,8
"20140525","OAK","TOR",1,3
"20140525","COL","ATL",0,7
"20140525","SLN","CIN",4,0
"20140525","MIL","MIA",7,1
"20140525","ARI","NYN",2,1
"20140525","ARI","NYN",2,4
"20140525","LAN","PHI",6,0
"20140525","WAS","PIT",5,2
"20140525","CHN","SDN",3,4
"20140525","MIN","SFN",1,8
"20140526","CLE","CHA",2,6
"20140526","HOU","KCA",9,2
"20140526","TEX","MIN",7,2
"20140526","DET","OAK",0,10
"20140526","ANA","SEA",1,5
"20140526","TBA","TOR",5,10
"20140526","SDN","ARI",5,7
"20140526","BOS","ATL",8,6
"20140526","CIN","LAN",3,4
"20140526","BAL","MIL",7,6
"20140526","PIT","NYN",5,3
"20140526","COL","PHI",0,9
"20140526","CHN","SFN",8,4
"20140526","NYA","SLN",6,4
"20140526","MIA","WAS",3,2
"20140527","CLE","CHA",1,2
"20140527","HOU","KCA",3,0
"20140527","TEX","MIN",3,4
"20140527","DET","OAK",6,5
"20140527","ANA","SEA",6,4
"20140527","TBA","TOR",6,9
"20140527","SDN","ARI",4,3
"20140527","BOS","ATL",6,3
"20140527","CIN","LAN",3,6
"20140527","BAL","MIL",6,7
"20140527","PIT","NYN",2,4
"20140527","COL","PHI",6,2
"20140527","CHN","SFN",0,4
"20140527","NYA","SLN",0,6
"20140528","ATL","BOS",0,4
"20140528","CLE","CHA",2,3
"20140528","HOU","KCA",9,3
"20140528","TEX","MIN",1,0
"20140528","DET","OAK",1,3
"20140528","ANA","SEA",1,3
"20140528","TBA","TOR",2,3
"20140528","SDN","ARI",6,12
"20140528","CIN","LAN",3,2
"20140528","BAL","MIL",3,8
"20140528","PIT","NYN",0,5
"20140528","COL","PHI",3,6
"20140528","CHN","SFN",0,5
"20140528","NYA","SLN",7,4
"20140528","MIA","WAS",8,5
"20140529","ATL","BOS",3,4
"20140529","BAL","HOU",1,3
"20140529","TEX","MIN",5,4
